,Unnamed: 0,conversation_id_str,created_at,favorite_count,label,full_text,translated_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,preprocessed_text
2148,2176,1770027679884157076,Tue Mar 19 10:00:59 +0000 2024,0,others,SBY yakin Prabowo mampu memimpin Indonesia lima tahun kedepan.. _og PDemokrat AgusYudhoyono Demokrat Untuk Rakyat https://t.co/fNrIJo1KPl,SBY is confident that Prabowo will be able to lead Indonesia for the next five years. _og Democratic Party Agus Yudhoyono Democrats for the People https://t.co/fNrIJo1KPl,1770027679884157076,https://pbs.twimg.com/media/GF9IITSagAEghHa.jpg,,in,,0,0,0,https://twitter.com/Gurane11316/status/1770027679884157076,1733885164185649153,Gurane11316,SBY is confident that Prabowo will be able to lead Indonesia for the next five years. _og Democratic Party Agus Yudhoyono Democrats for the People HTTPURL
2149,2177,1770008155508158609,Tue Mar 19 10:00:53 +0000 2024,0,others,@benevolentmeal @yourgrad @jokowi halo pak @prabowo,@benevolentmeal @yourgrad @jokowi hello sir @prabowo,1770027655007699284,,zakkiruiner,in,?,0,1,0,https://twitter.com/atsugaardna/status/1770027655007699284,50558258,atsugaardna,@USER @USER @USER hello sir @USER
2150,2178,1768427287567802551,Tue Mar 19 10:00:47 +0000 2024,0,others,@JR26_ind @Karinbahary2 @prabowo disebut kapal cuma putar balik untuk semata tujuan kampanye pilpres. itu tudingan jahat sekali. kapal sampe diganti cat putih itu aslinya sdh nekat mau tembus ke wil terdekat medan perang tp memang gk boleh sama mesir (hanya berhasil turunkan muatan bantuan kemanusiaan) https://t.co/KOGzVsF61K,"@JR26_ind @Karinbahary2 @prabowo said the ship only turned around for the sole purpose of the presidential election campaign. that's a very evil accusation. Until the ship was replaced with white paint, it was originally determined to go to the nearest war zone, but Egypt couldn't do it (only succeeded in unloading humanitarian aid) https://t.co/KOGzVsF61K",1770027633079718116,https://pbs.twimg.com/media/GJBl9VBWsAA7hHW.png,JR26_ind,in,,0,0,0,https://twitter.com/kenjipratama_/status/1770027633079718116,1509367994996359171,kenjipratama_,"@USER @USER @USER said the ship only turned around for the sole purpose of the presidential election campaign. that's a very evil accusation. Until the ship was replaced with white paint, it was originally determined to go to the nearest war zone, but Egypt couldn't do it (only succeeded in unloading humanitarian aid) HTTPURL"
2153,2181,1770013661173817536,Tue Mar 19 10:00:35 +0000 2024,0,others,@prabowo Gimana rasanya berhasil mengelabui Jokowi Pak ?https://t.co/g1DwTDiAkf,@prabowo How does it feel to have succeeded in tricking Jokowi Sir? https://t.co/g1DwTDiAkf,1770027579464110358,,prabowo,in,Jakarta Capital Region,0,0,0,https://twitter.com/txtdrmasalalu/status/1770027579464110358,1307859662,txtdrmasalalu,@USER How does it feel to have succeeded in tricking Jokowi Sir? HTTPURL
2154,2182,1769482809834688524,Tue Mar 19 10:00:11 +0000 2024,1,disgust,@abu_waras Mungkin nantinya pak @prabowo cuma presiden boneka.. aslinya Jokowi yg jadi presiden.. klo Gibran mah gampang diatur ,@abu_waras Maybe in the future Mr @prabowo will just be a puppet president... originally Jokowi was the president... if Gibran is easy to manage,1770027482093359501,,abu_waras,in,"Jakarta Utara, DKI Jakarta",0,0,0,https://twitter.com/RaharjoKoerdis1/status/1770027482093359501,1356909344831332353,RaharjoKoerdis1,@USER Maybe in the future Mr @USER will just be a puppet president.. originally Jokowi was the president.. if Gibran is easy to manage
2155,2183,1770027475990614416,Tue Mar 19 10:00:10 +0000 2024,3,others,Dunia Internasional sudah mengakui nya @prabowo sebagai pemenangnya Pilpres 2024. Bagaimana dengan @aniesbaswedan sebagai peneliti quick count d thn 2013? Apakah Anies sebagai Capres tidak mengakui quick Count? Dan @ganjarpranowo mengakui tidak hasil Quick Count Capres?,The international world has recognized @prabowo as the winner of the 2024 presidential election. What about @aniesbaswedan as a quick count researcher in 2013? Does Anies as a presidential candidate not recognize the quick count? And @ganjarpranowo admits that the results of the Quick Count for Presidential Candidates are not there?,1770027475990614416,,,in,,0,4,0,https://twitter.com/buyazaid/status/1770027475990614416,1472516644199043074,buyazaid,The international world has recognized @USER as the winner of the 2024 presidential election. What about @USER as a quick count researcher in 2013? Does Anies as a presidential candidate not recognize the quick count? And @USER admits that the results of the Quick Count for Presidential Candidates are not there?
2156,2184,1770013661173817536,Tue Mar 19 10:00:03 +0000 2024,1,disgust,@1D9R @prabowo Biasanya aja ...ngamuk gimana lu santai kaya di pantai.token lu bunyi sono isi dulu .jangan pura pura bahagia .jangan lupa utang ama warung bayar.....mkmkmkmk,@1D9R @prabowo Just usually...angry about how you relax like on the beach. Your token sounds sono fill it first. Don't pretend to be happy. Don't forget the debt or pay stall.....mkmkmkmk,1770027447431651540,,1D9R,in,,0,1,0,https://twitter.com/cebongbuduk/status/1770027447431651540,1224782243626807296,cebongbuduk,@USER @USER Just usually..angry about how you relax like on the beach. Your token sounds sono fill it first. Don't pretend to be happy. Don't forget the debt or pay stall..mkmkmkmk
2157,2185,1770027442071314527,Tue Mar 19 10:00:02 +0000 2024,0,others,Sirekap justru bekerja seakan memang untuk memenangkan paslon 02 Prabowo Subianto-Gibran Rakabuming Raka https://t.co/cYbaOLYRUK,Sirekap actually works as if it were to win candidate pair 02 Prabowo Subianto-Gibran Rakabuming Raka https://t.co/cYbaOLYRUK,1770027442071314527,,,in,Jakarta,0,0,0,https://twitter.com/okezonenews/status/1770027442071314527,47274731,okezonenews,Sirekap actually works as if it were to win candidate pair 02 Prabowo Subianto-Gibran Rakabuming Raka HTTPURL
2158,2186,1770027440469111039,Tue Mar 19 10:00:01 +0000 2024,5,others,Pasangan Prabowo-Gibran yang hampir pasti memenangi Pilpres 2024 menjanjikan program susu gratis. Di tengah kondisi persusuan nasional yang sedang tidak baik-baik saja dari mana sumber susu diperoleh? Baca di sini https://t.co/v57kJaDyE0 #HarianKompas #Kompasid #Opini https://t.co/aJvdSWNY7D,"The Prabowo-Gibran couple, who are almost certain to win the 2024 presidential election, have promised a free milk program. In the midst of national dairy conditions which are not doing well, where does the milk come from? Read here https://t.co/v57kJaDyE0 #HarianKompas #Kompasid #Opini https://t.co/aJvdSWNY7D",1770027440469111039,https://pbs.twimg.com/media/GJBDHuMawAAnwJj.jpg,,in,"Palmerah, Jakarta",1,0,2,https://twitter.com/hariankompas/status/1770027440469111039,255866913,hariankompas,"The Prabowo-Gibran couple, who are almost certain to win the 2024 presidential election, have promised a free milk program. In the midst of national dairy conditions which are not doing well, where does the milk come from? Read here HTTPURL hashtag harian kompas hashtag kompasid hashtag opini HTTPURL"
2159,2187,1770027439051407658,Tue Mar 19 10:00:01 +0000 2024,0,others,Berikut perbandingan suara Pileg 2024 dari caleg petahana PDI Perjuangan (PDIP) Deddy Yevri Hanteru Sitorus dan Ketua Relawan Prabowo Mania 08 Immanuel Ebenezer atau Noel di dapil Kalimantan Utara (Kaltara). (ld) #PDIP #pileg2024 https://t.co/atGsF7Mbnt.,The following is a comparison of the votes for the 2024 Legislative Election from the incumbent PDI Perjuangan (PDIP) legislative candidate Deddy Yevri Hanteru Sitorus and the Chairman of Prabowo Mania 08 Volunteers Immanuel Ebenezer or Noel in the North Kalimantan (Kaltara) electoral district. (ld) #PDIP #pileg2024 https://t.co/atGsF7Mbnt.,1770027439051407658,,,in,Indonesia,0,3,0,https://twitter.com/tribunnews/status/1770027439051407658,124171593,tribunnews,The following is a comparison of the votes for the 2024 Legislative Election from the incumbent PDI Perjuangan (PDIP) legislative candidate Deddy Yevri Hanteru Sitorus and the Chairman of Prabowo Mania 08 Volunteers Immanuel Ebenezer or Noel in the North Kalimantan (Kaltara) electoral district. (ld) hashtag pdip hashtag pileg2024 HTTPURL.
2160,2188,1769589821142610102,Tue Mar 19 09:59:57 +0000 2024,1,disgust,@MichelAdam7__ @BangferRiau Ayo dukung Makzulkan Jokowi Segera - diskualifikasi prabowo gibran . Selamatkan Indonesia dr Jongos Oligarki,"@MichelAdam7__ @BangferRiau Come on, support Jokowi's immediate impeachment - Prabowo Gibran's disqualification. Save Indonesia from the Oligarchy Jongos",1770027421967974500,,MichelAdam7__,in,,0,0,0,https://twitter.com/nobipang/status/1770027421967974500,1604458824475500544,nobipang,"@USER @USER Come on, support Jokowi's immediate impeachment - Prabowo Gibran's disqualification. Save Indonesia from the Oligarchy Jongos"
2161,2189,1770013661173817536,Tue Mar 19 09:59:46 +0000 2024,20,fear,@prabowo Kuwatir sakit setroke nya kambuh .,@prabowo I'm worried that his stroke will recur.,1770027373486043243,,prabowo,in,,0,8,1,https://twitter.com/Putri96960977/status/1770027373486043243,1605760365866160129,Putri96960977,@USER I'm worried that his stroke will recur.
2164,2192,1769919328198304215,Tue Mar 19 09:59:27 +0000 2024,0,others,@BANGSAygSUJUD @prabowo Walaupun mereka tau Pemilu 2024 Indonesia ada controversy nya tapi tetap harus di ucapkan selamat sama seperti Pemilu AS Trump Biden controversy tapi tetap selamatkarena masalah dalam negeri tdk bisa di intervensi dari luarurusin sendiri,"@BANGSAygSUJUD @prabowo Even though they know that the 2024 Indonesian Election will have a controversy, they still have to be congratulated, just like the US Election, Trump Biden controversy, but still safe because domestic problems cannot be intervened by outsiders, they can be handled by themselves.",1770027294024950015,,BANGSAygSUJUD,in,,0,1,0,https://twitter.com/jmelive/status/1770027294024950015,483473604,jmelive,"@USER @USER Even though they know that the 2024 Indonesian Election will have a controversy, they still have to be congratulated, just like the US Election, Trump Biden controversy, but still safe because domestic problems cannot be intervened by outsiders, they can be handled by themselves."
2165,2193,1769983500898435508,Tue Mar 19 09:59:20 +0000 2024,0,others,@Strategi_Bisnis Setahu saya Pa Prabowo juga pembaca buku yg cukup banyak,"@Business_Strategy As far as I know, Pa Prabowo is also quite a book reader",1770027267126882532,,Strategi_Bisnis,in,,0,0,1,https://twitter.com/myusufnuga/status/1770027267126882532,1170322079394099200,myusufnuga,"@USERgy As far as I know, Pa Prabowo is also quite a book reader"
2166,2194,1770027254422417419,Tue Mar 19 09:59:17 +0000 2024,0,others,TKN Prabowo-Gibran: Tidak Ada Kecurangan di Rekapitulasi Pemilu 2024 https://t.co/psYqPaRMNU,TKN Prabowo-Gibran: No Fraud in 2024 Election Recapitulation https://t.co/psYqPaRMNU,1770027254422417419,,,in,,0,0,0,https://twitter.com/IDNTimes/status/1770027254422417419,388190238,IDNTimes,TKN Prabowo-Gibran: No Fraud in 2024 Election Recapitulation HTTPURL
2168,2196,1770027226735755758,Tue Mar 19 09:59:11 +0000 2024,11,others,Besok penentuan siapa pemenang Pilpres 2024. @prabowo katanya bakalan joget lagi. Jogetin Jokowi yang kian hari kian tersudutkan Kian tak berdaya kian tak punya power. Matahari Hanya SATU Pak @jokowi https://t.co/MmHps9r8NG,"Tomorrow the winner of the 2024 presidential election will be determined. @prabowo said he will dance again. Jokowi Jogetin, who is increasingly being pushed into a corner, is becoming more and more helpless and has no power. There is only ONE sun, Mr @jokowi https://t.co/MmHps9r8NG",1770027226735755758,https://pbs.twimg.com/media/GJBl39za0AAKpfL.jpg,,in,Jakarta Capital Region,2,1,3,https://twitter.com/txtdrmasalalu/status/1770027226735755758,1307859662,txtdrmasalalu,"Tomorrow the winner of the 2024 presidential election will be determined. @USER said he will dance again. Jokowi Jogetin, who is increasingly being pushed into a corner, is becoming more and more helpless and has no power. There is only ONE sun, Mr @USER HTTPURL"
2169,2197,1769267820360331285,Tue Mar 19 09:59:07 +0000 2024,0,others,@gen_gibran prabowo untuk Indonesia,@gen_gibran prabowo for Indonesia,1770027211569213489,,gen_gibran,in,,0,0,0,https://twitter.com/Archer13nathan/status/1770027211569213489,1702367827909582848,Archer13nathan,@USER prabowo for Indonesia
2170,2198,1770013661173817536,Tue Mar 19 09:58:55 +0000 2024,0,others,@prabowo Hhhhhhhhhh,@prabowo Hhhhhhhhhh,1770027160830718213,,prabowo,und,,0,0,0,https://twitter.com/SolihenMuhamma1/status/1770027160830718213,1613773688062775297,SolihenMuhamma1,@USER Hhh
2173,2201,1769659598766764163,Tue Mar 19 09:58:40 +0000 2024,0,others,@Heraloebss @jokowi @kemkominfo @prabowo @gibran_tweet kalau mau berantas judi dan togel online yah hentikan pasokan pekerja ke kamboja kalau gak ada pekerja di kamboja bisnis judi online bakalan mati,"@Heraloebss @jokowi @kemkominfo @prabowo @gibran_tweet if you want to eradicate online gambling and lottery, stop supplying workers to Cambodia if there are no workers in Cambodia the online gambling business will die",1770027097286987864,,Heraloebss,in,,0,0,0,https://twitter.com/HamsawinGacor/status/1770027097286987864,1675865341304647680,HamsawinGacor,"@USER @USER @USER @USER @USER if you want to eradicate online gambling and lottery, stop supplying workers to Cambodia if there are no workers in Cambodia the online gambling business will die"
2174,2202,1769673810293256306,Tue Mar 19 09:58:33 +0000 2024,0,anger,@ZelenskyyUa @prabowo Traitor CIA ASSET. YOU NEED TO BE REMOVED AND JAILED!,@ZelenskyyUa @prabowo Traitor CIA ASSET. YOU NEED TO BE REMOVED AND JAILED!,1770027067951751174,,ZelenskyyUa,en,,0,0,0,https://twitter.com/lmphashby/status/1770027067951751174,1327757856570019842,lmphashby,@USER @USER Traitor CIA ASSET. YOU NEED TO BE REMOVED AND JAILED!
2176,2204,1770026991301153250,Tue Mar 19 09:58:14 +0000 2024,0,others,#airlanggahartarto #golkarindonesia #prabowo #golkarprabowo #gibranrakabumingraka https://t.co/IEzGqgdoRU,#airlanggahartarto #golkarindonesia #prabowo #golkarprabowo #gibranrakabumingraka https://t.co/IEzGqgdoRU,1770026991301153250,https://pbs.twimg.com/ext_tw_video_thumb/1770026893053771776/pu/img/5Gm-6_McmMzQ8L7u.jpg,,qme,,0,0,0,https://twitter.com/wartaHterkini/status/1770026991301153250,1478552130919153667,wartaHterkini,hashtag airlanggahartarto hashtag golkarindonesia hashtag prabowo hashtag golkarprabowo hashtag gibranrakabumingraka HTTPURL
2177,2205,1770013661173817536,Tue Mar 19 09:58:14 +0000 2024,2,others,@cebongbuduk @prabowo Mkmkmkmkmk ngamoex,@cebongbuduk @prabowo Mkmkmkmkmk ngamoex,1770026990713893105,,cebongbuduk,et,,0,1,0,https://twitter.com/1D9R/status/1770026990713893105,794050472,1D9R,@USER @USER Mkmkmkmkmk ngamoex
2178,2206,1745786452229967891,Tue Mar 19 09:58:03 +0000 2024,0,anger,@FurqanIbr64677 @ade_amaliaade @Naz_lira @prabowo Siapapun yg menang kalo yg kalah ga legowo ya kek gini...mainfitnah nuduh curang . Kek bocah,"@FurqanIbr64677 @ade_amaliaade @Naz_lira @prabowo Whoever wins, if the loser doesn't give a damn, it's like this...slanderous accusations of cheating. Little boy",1770026943918088402,,FurqanIbr64677,in,"Surakarta, Jawa Tengah",0,1,0,https://twitter.com/Extrimworld/status/1770026943918088402,1723441227608317952,Extrimworld,"@USER @USER @USER @USER Whoever wins, if the loser doesn't give a damn, it's like this..slanderous accusations of cheating. Little boy"
2179,2207,1769998976760397979,Tue Mar 19 09:58:01 +0000 2024,0,others,@ferrykoto Org papua juga ga pengen punya gunernur jokowi atau prabowo biarpun mereka milik prabowo dan jokowi logika dipake nang. Jangan krn puasa jd lemot,@ferrykoto Papuan people also don't want to have governor Jokowi or Prabowo even though they belong to Prabowo and Jokowi uses logic. Don't make fasting slow,1770026935105867902,,ferrykoto,in,,0,0,0,https://twitter.com/lampu_patromaks/status/1770026935105867902,1681507194901254144,lampu_patromaks,@USER Papuan people also don't want to have governor Jokowi or Prabowo even though they belong to Prabowo and Jokowi uses logic. Don't make fasting slow
2180,2208,1770017864776650832,Tue Mar 19 09:57:59 +0000 2024,2,disgust,@AbrSamad @bugsbunny2345 Mengerikan Indonesia tanpa berdaulat lg Makzulkan Jokowi Segera - diskualifikasi prabowo gibran . Selamatkan Indonesia dr Jongos Oligarki,@AbrSamad @bugsbunny2345 Horrible Indonesia without sovereignty again Impeach Jokowi Immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos,1770026924804575278,,AbrSamad,in,,0,0,0,https://twitter.com/nobipang/status/1770026924804575278,1604458824475500544,nobipang,@USER @USER Horrible Indonesia without sovereignty again Impeach Jokowi Immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos
2181,2209,1770026856861081722,Tue Mar 19 09:57:42 +0000 2024,25,others,Yakin Prabowo-Gibran Menang Pilpres Bahlil: Bakal Lanjutkan 70% Program Jokowi https://t.co/JAWWpWnMnO,Confident that Prabowo-Gibran will win the presidential election Bahlil: Will continue 70% of Jokowi's program https://t.co/JAWWpWnMnO,1770026856861081722,,,in,,1,1,24,https://twitter.com/OposisiCerdas/status/1770026856861081722,887743587579944960,OposisiCerdas,Confident that Prabowo-Gibran will win the presidential election Bahlil: Will continue 70% of Jokowi's program HTTPURL
2182,2210,1769673810293256306,Tue Mar 19 09:57:39 +0000 2024,0,others,@HamidkhanHere @ZelenskyyUa @prabowo ok Ivan you .,@HamidkhanHere @ZelenskyyUa @prabowo ok Ivan you .,1770026843632009237,,HamidkhanHere,en,"Wales, United Kingdom",0,0,0,https://twitter.com/Frarnny/status/1770026843632009237,241895988,Frarnny,@USER @USER @USER ok Ivan you .
2187,2215,1770012562744316025,Tue Mar 19 09:57:22 +0000 2024,0,others,@aniesbaswedan @mrtjakarta Aniss.. No more Prabowo Forever https://t.co/KhvutGCStp,@aniesbaswedan @mrtjakarta Aniss.. No more Prabowo Forever https://t.co/KhvutGCStp,1770026770055807487,https://pbs.twimg.com/media/GJBl91ibUAAsX1w.jpg,aniesbaswedan,en,,0,0,1,https://twitter.com/EvosNobru11664/status/1770026770055807487,1748612698966003712,EvosNobru11664,@USER @USER Aniss.. No more Prabowo Forever HTTPURL
